workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	Noun	Continuation	trial	group
33	filler	Filler_47	863	yes	alien	9	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	1456	yes	while	10	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	631	yes	the	11	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	1543	yes	blood	12	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	888	yes	sample	13	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	767	yes	was	14	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	831	yes	run	15	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	743	yes	through	16	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	543	yes	the	17	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_47	815	yes	computer.	18	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	13	238
33	filler	Filler_9	670	yes	The	0	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	1031	yes	milkman	1	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	1728	yes	punctually	2	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	703	yes	delivers	3	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	768	yes	the	4	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	568	yes	milk	5	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	830	yes	at	6	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	728	yes	the	7	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	879	yes	door	8	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	823	yes	every	9	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_9	728	yes	day.	10	NA	NA	The milkman punctually delivers the milk at the door every day.	NA	NA	17	238
33	filler	Filler_13	543	yes	After	0	NA	NA	After the argument, the husband ignored his wife.	NA	NA	21	238
33	filler	Filler_13	703	yes	the	1	NA	NA	After the argument, the husband ignored his wife.	NA	NA	21	238
33	filler	Filler_13	1680	yes	argument,	2	NA	NA	After the argument, the husband ignored his wife.	NA	NA	21	238
33	filler	Filler_13	878	yes	the	3	NA	NA	After the argument, the husband ignored his wife.	NA	NA	21	238
33	filler	Filler_13	712	yes	husband	4	NA	NA	After the argument, the husband ignored his wife.	NA	NA	21	238
33	filler	Filler_13	1022	yes	ignored	5	NA	NA	After the argument, the husband ignored his wife.	NA	NA	21	238
33	filler	Filler_13	719	yes	his	6	NA	NA	After the argument, the husband ignored his wife.	NA	NA	21	238
33	filler	Filler_13	977	yes	wife.	7	NA	NA	After the argument, the husband ignored his wife.	NA	NA	21	238
33	filler	Filler_36	621	yes	The	0	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1904	no	surgeon	1	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1160	yes	who	2	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1800	yes	the	3	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1671	yes	detective	4	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1239	yes	who	5	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1431	yes	was	6	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	871	yes	on	7	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	871	yes	the	8	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	944	yes	case	9	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	974	yes	consulted	10	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1656	yes	questioned	11	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1111	yes	the	12	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1007	yes	coroner	13	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1431	yes	because	14	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	967	yes	the	15	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	1415	yes	markings	16	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	663	yes	on	17	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	719	yes	the	18	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	536	yes	body	19	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	798	yes	were	20	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	871	yes	difficult	21	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	568	yes	to	22	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_36	942	yes	explain.	23	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	22	238
33	filler	Filler_54	638	yes	The	0	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	960	yes	teacher	1	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	992	yes	doubted	2	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	1031	yes	that	3	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	584	yes	the	4	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	1055	yes	test	5	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	1943	yes	that	6	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	1384	yes	had	7	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	1350	yes	taken	8	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	862	yes	him	9	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	753	yes	a	10	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	863	yes	long	11	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	671	yes	time	12	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	551	yes	to	13	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	1271	yes	design	14	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	847	yes	would	15	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	615	yes	be	16	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	601	yes	easy	17	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	647	yes	to	18	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_54	703	yes	answer.	19	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	24	238
33	filler	Filler_41	701	yes	The	0	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	1032	yes	casino	1	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	1416	yes	hired	2	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	638	yes	the	3	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	999	yes	daredevil	4	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	808	yes	because	5	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	622	yes	he	6	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	791	yes	was	7	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	1407	yes	confident	8	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	951	yes	that	9	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	1856	yes	everything	10	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	727	yes	would	11	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	808	yes	go	12	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	807	yes	according	13	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	631	yes	to	14	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	filler	Filler_41	551	yes	plan.	15	NA	NA	The casino hired the daredevil because he was confident that everything would go according to plan.	NA	NA	27	238
33	condition_0	Critical_8	654	yes	The	0	REGION_D0	REGION_D0	The contention was ridiculous.	contention	was_ridiculous.	28	238
33	condition_0	Critical_8	1712	yes	contention	1	REGION_N0	REGION_N0	The contention was ridiculous.	contention	was_ridiculous.	28	238
33	condition_0	Critical_8	791	yes	was	2	REGION_3_0	REGION_3_0	The contention was ridiculous.	contention	was_ridiculous.	28	238
33	condition_0	Critical_8	1054	yes	ridiculous.	3	REGION_3_1	REGION_3_1	The contention was ridiculous.	contention	was_ridiculous.	28	238
33	filler	Filler_38	720	yes	During	0	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	filler	Filler_38	895	yes	the	1	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	filler	Filler_38	1121	yes	party	2	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	filler	Filler_38	1399	yes	everybody	3	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	filler	Filler_38	879	yes	was	4	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	filler	Filler_38	776	yes	dancing	5	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	filler	Filler_38	831	yes	to	6	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	filler	Filler_38	912	yes	rock	7	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	filler	Filler_38	816	yes	music.	8	NA	NA	During the party everybody was dancing to rock music.	NA	NA	32	238
33	condition_2	Critical_4	2408	yes	The	0	REGION_D0	REGION_D0	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	1312	yes	complaint	1	REGION_N0	REGION_N0	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	712	yes	that	2	REGION_0_0	REGION_0_0	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	607	yes	the	3	REGION_0_1	REGION_0_1	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	872	yes	student	4	REGION_0_2	REGION_0_2	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	816	yes	was	5	REGION_2_0	REGION_2_0	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	864	yes	foolish	6	REGION_2_1	REGION_2_1	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	664	yes	was	7	REGION_3_0	REGION_3_0	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	808	yes	a	8	REGION_3_1	REGION_3_1	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	1184	yes	malicious	9	REGION_3_2	REGION_3_2	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	condition_2	Critical_4	1120	yes	smear.	10	REGION_3_3	REGION_3_3	The complaint that the student was foolish was a malicious smear.	complaint	was_a_malicious_smear.	35	238
33	filler	Filler_49	582	yes	The	0	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	1047	no	environmentalist	1	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	872	yes	who	2	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	775	yes	the	3	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	1271	yes	demonstrators	4	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	928	yes	at	5	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	952	yes	the	6	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	1071	yes	rally	7	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	1016	yes	supported	8	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	1007	yes	calmed	9	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	800	yes	the	10	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	742	yes	crowd	11	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	807	yes	until	12	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	1095	yes	security	13	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	1024	yes	came	14	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	631	yes	and	15	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	576	yes	sent	16	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	719	yes	everyone	17	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Filler_49	872	yes	home.	18	NA	NA	The environmentalist who the demonstrators at the rally supported calmed the crowd until security came and sent everyone home.	NA	NA	36	238
33	filler	Practice_0	871	yes	The	0	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	1208	yes	semester	1	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	615	yes	will	2	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	841	yes	start	3	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	911	yes	next	4	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	823	yes	week,	5	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	823	yes	but	6	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	823	yes	the	7	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	919	yes	students	8	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	655	yes	and	9	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	928	yes	teachers	10	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	895	yes	are	11	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	784	yes	not	12	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Practice_0	783	yes	ready.	13	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	6	238
33	filler	Filler_2	686	yes	The	0	NA	NA	The showman travels to different cities every month.	NA	NA	9	238
33	filler	Filler_2	1136	yes	showman	1	NA	NA	The showman travels to different cities every month.	NA	NA	9	238
33	filler	Filler_2	1120	yes	travels	2	NA	NA	The showman travels to different cities every month.	NA	NA	9	238
33	filler	Filler_2	734	yes	to	3	NA	NA	The showman travels to different cities every month.	NA	NA	9	238
33	filler	Filler_2	784	yes	different	4	NA	NA	The showman travels to different cities every month.	NA	NA	9	238
33	filler	Filler_2	584	yes	cities	5	NA	NA	The showman travels to different cities every month.	NA	NA	9	238
33	filler	Filler_2	776	yes	every	6	NA	NA	The showman travels to different cities every month.	NA	NA	9	238
33	filler	Filler_2	1039	yes	month.	7	NA	NA	The showman travels to different cities every month.	NA	NA	9	238
33	filler	Filler_12	566	yes	The	0	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	968	yes	bully	1	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	1119	yes	punched	2	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	880	yes	the	3	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	640	yes	kid	4	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	655	yes	after	5	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	3071	yes	all	6	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	559	yes	the	7	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	856	yes	kids	8	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	631	yes	had	9	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	2599	yes	to	10	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	759	yes	leave	11	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	543	yes	to	12	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	496	yes	go	13	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	479	yes	to	14	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	filler	Filler_12	735	yes	class.	15	NA	NA	The bully punched the kid after all the kids had to leave to go to class.	NA	NA	15	238
33	condition_0	Critical_3	646	yes	The	0	REGION_D0	REGION_D0	The admission was sad to hear.	admission	was_sad_to_hear.	20	238
33	condition_0	Critical_3	951	yes	admission	1	REGION_N0	REGION_N0	The admission was sad to hear.	admission	was_sad_to_hear.	20	238
33	condition_0	Critical_3	712	yes	was	2	REGION_3_0	REGION_3_0	The admission was sad to hear.	admission	was_sad_to_hear.	20	238
33	condition_0	Critical_3	1231	yes	sad	3	REGION_3_1	REGION_3_1	The admission was sad to hear.	admission	was_sad_to_hear.	20	238
33	condition_0	Critical_3	503	yes	to	4	REGION_3_2	REGION_3_2	The admission was sad to hear.	admission	was_sad_to_hear.	20	238
33	condition_0	Critical_3	831	yes	hear.	5	REGION_3_3	REGION_3_3	The admission was sad to hear.	admission	was_sad_to_hear.	20	238
33	filler	Filler_45	567	yes	The	0	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	935	yes	passer-by	1	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	911	yes	threw	2	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	591	yes	the	3	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	1367	yes	cardboard	4	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	847	yes	box	5	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	840	yes	into	6	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	751	yes	the	7	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	872	yes	trash-can	8	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	774	yes	with	9	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	760	yes	great	10	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	filler	Filler_45	800	yes	force.	11	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	39	238
33	condition_0	Critical_1	678	yes	The	0	REGION_D0	REGION_D0	The suspicion shocked everyone.	suspicion	shocked_everyone.	14	238
33	condition_0	Critical_1	1471	yes	suspicion	1	REGION_N0	REGION_N0	The suspicion shocked everyone.	suspicion	shocked_everyone.	14	238
33	condition_0	Critical_1	1447	yes	shocked	2	REGION_3_0	REGION_3_0	The suspicion shocked everyone.	suspicion	shocked_everyone.	14	238
33	condition_0	Critical_1	1039	yes	everyone.	3	REGION_3_1	REGION_3_1	The suspicion shocked everyone.	suspicion	shocked_everyone.	14	238
33	filler	Filler_6	598	yes	The	0	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	976	yes	firemen	1	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	1863	yes	at	2	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	472	yes	the	3	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	822	yes	scene	4	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	1392	yes	apprehended	5	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	607	yes	the	6	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	1160	yes	arsonist	7	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	951	yes	because	8	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	839	yes	there	9	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	744	yes	was	10	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	871	yes	a	11	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	848	yes	great	12	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	1416	yes	deal	13	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	640	yes	of	14	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	910	yes	evidence	15	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	695	yes	pointing	16	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	455	yes	to	17	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_6	423	yes	his	18	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
