workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	noun	Continuation	trial	distractor_condition
35	filler	Filler_24	937	yes	captured	5	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	943	yes	the	6	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1291	yes	anthropologist	7	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1011	yes	because	8	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1170	yes	she	9	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	969	yes	had	10	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1417	yes	information	11	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1137	yes	that	12	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1009	yes	could	13	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1078	yes	help	14	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1293	yes	the	15	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	filler	Filler_24	1386	yes	tribe.	16	NA	NA	The natives on the island captured the anthropologist because she had information that could help the tribe.	NA	NA	46	NA
35	critical_compatible	Critical_16	964	yes	The	0	REGION_D0	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	critical_compatible	Critical_16	1323	yes	fact	1	REGION_N0	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	critical_compatible	Critical_16	872	yes	that	2	REGION_0_0	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	critical_compatible	Critical_16	812	yes	the	3	REGION_0_1	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	critical_compatible	Critical_16	924	yes	criminal	4	REGION_0_2	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	critical_compatible	Critical_16	2074	yes	stunned	5	REGION_2_0	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	critical_compatible	Critical_16	1075	yes	everyone	6	REGION_2_1	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	critical_compatible	Critical_16	1030	yes	was	7	REGION_3_0	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	critical_compatible	Critical_16	1120	yes	disconcerting.	8	REGION_3_1	NA	The fact that the criminal stunned everyone was disconcerting.	fact	was_disconcerting.	49	dist1
35	filler	Filler_0	1064	yes	The	0	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	1251	yes	divorcee	1	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	1497	yes	has	2	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	1137	yes	come	3	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	858	yes	to	4	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	777	yes	love	5	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	898	yes	her	6	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	1272	yes	life	7	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	1456	yes	ever	8	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	813	yes	since	9	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	1689	yes	she	10	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	728	yes	got	11	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_0	982	yes	divorced.	12	NA	NA	The divorcee has come to love her life ever since she got divorced.	NA	NA	9	NA
35	filler	Filler_43	990	yes	The	0	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	2043	yes	cartoonist	1	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	795	yes	who	2	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1093	yes	the	3	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1232	yes	readers	4	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1214	yes	supported	5	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	3438	yes	pressured	6	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1183	yes	the	7	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1792	yes	dean	8	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1121	yes	because	9	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1028	yes	she	10	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1830	yes	thought	11	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	763	yes	that	12	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1801	yes	censorship	13	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	2295	yes	was	14	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1561	yes	never	15	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Filler_43	1101	yes	appropriate.	16	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	28	NA
35	filler	Practice_3	1788	yes	The	0	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1199	yes	therapist	1	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1713	yes	set	2	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1447	yes	up	3	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1151	yes	a	4	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1400	yes	meeting	5	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1195	yes	with	6	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1176	yes	the	7	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1911	yes	upset	8	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1358	yes	woman	9	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1510	yes	and	10	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1703	yes	her	11	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1163	yes	husband	12	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Practice_3	1790	yes	yesterday.	13	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	5	NA
35	filler	Filler_26	1137	yes	The	0	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1341	yes	administrator	1	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	917	yes	who	2	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1172	yes	the	3	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1272	yes	nurse	4	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1802	yes	from	5	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1116	yes	the	6	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1102	yes	clinic	7	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1194	yes	supervised	8	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1374	yes	scolded	9	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	993	yes	the	10	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1075	yes	medic	11	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	2275	yes	while	12	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1138	yes	a	13	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1117	yes	patient	14	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1218	yes	was	15	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1055	yes	brought	16	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1133	yes	into	17	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1065	yes	the	18	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1804	yes	emergency	19	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_26	1013	yes	room.	20	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	8	NA
35	filler	Filler_51	1069	yes	The	0	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1427	yes	rebels	1	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1785	no	who	2	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1584	yes	were	3	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	919	yes	in	4	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1008	yes	the	5	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1736	yes	jungle	6	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1040	yes	captured	7	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	917	yes	the	8	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1030	yes	diplomat	9	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1136	yes	after	10	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1052	yes	they	11	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1336	yes	threatened	12	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1028	yes	to	13	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	905	yes	kill	14	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1164	yes	his	15	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1109	yes	family	16	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1854	yes	for	17	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1248	yes	not	18	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1013	yes	complying	19	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1288	yes	with	20	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	1420	yes	their	21	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_51	888	yes	demands.	22	NA	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	NA	NA	14	NA
35	filler	Filler_39	1807	yes	The	0	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	1180	yes	fans	1	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	825	yes	at	2	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	663	yes	the	3	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	822	yes	concert	4	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	992	yes	loved	5	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	741	yes	the	6	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	995	yes	guitarist	7	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	1185	yes	because	8	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	1086	yes	he	9	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	979	yes	played	10	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	1089	yes	with	11	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	1088	yes	so	12	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	936	yes	much	13	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_39	1167	yes	energy.	14	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	19	NA
35	filler	Filler_45	770	yes	The	0	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	1197	yes	passer-by	1	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	1337	yes	threw	2	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	792	yes	the	3	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	1764	yes	cardboard	4	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	886	yes	box	5	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	937	yes	into	6	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	777	yes	the	7	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	916	yes	trash-can	8	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	1135	yes	with	9	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	1355	yes	great	10	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_45	1052	yes	force.	11	NA	NA	The passer-by threw the cardboard box into the trash-can with great force.	NA	NA	36	NA
35	filler	Filler_10	1148	yes	The	0	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1121	yes	quarterback	1	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1250	yes	dated	2	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	933	yes	the	3	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1511	yes	cheerleader	4	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1091	yes	although	5	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1776	yes	this	6	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1140	yes	hurt	7	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	961	yes	her	8	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1072	yes	reputation	9	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1198	yes	around	10	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_10	1134	yes	school.	11	NA	NA	The quarterback dated the cheerleader although this hurt her reputation around school.	NA	NA	37	NA
35	filler	Filler_37	736	yes	The	0	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1078	yes	gangster	1	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	915	yes	who	2	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1914	yes	the	3	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	920	yes	detective	4	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1468	yes	at	5	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1330	yes	the	6	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	967	yes	club	7	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1315	yes	followed	8	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1715	yes	implicated	9	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	823	yes	the	10	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	947	yes	waitress	11	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1234	yes	because	12	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1042	yes	the	13	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	995	yes	police	14	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	963	yes	suspected	15	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	858	yes	he	16	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1212	yes	had	17	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1388	yes	murdered	18	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	928	yes	the	19	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
35	filler	Filler_37	1276	yes	shopkeeper.	20	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	40	NA
36	filler	Practice_1	595	yes	The	0	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	926	yes	mother	1	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	762	yes	of	2	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	478	yes	the	3	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	1287	yes	prisoner	4	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	1533	yes	sent	5	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	780	yes	him	6	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	1162	yes	packages	7	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	653	yes	that	8	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	823	yes	contained	9	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	1646	yes	cookies	10	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	731	yes	and	11	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Practice_1	1304	yes	novels.	12	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	6	NA
36	filler	Filler_43	532	yes	The	0	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	1399	yes	cartoonist	1	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	742	yes	who	2	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	799	yes	the	3	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	788	yes	readers	4	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	760	yes	supported	5	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	1650	no	pressured	6	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	603	yes	the	7	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	782	yes	dean	8	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	795	yes	because	9	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	609	yes	she	10	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	908	yes	thought	11	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	749	yes	that	12	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	1113	yes	censorship	13	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	916	yes	was	14	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	768	yes	never	15	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
36	filler	Filler_43	821	yes	appropriate.	16	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	21	NA
